seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	23857735	23857839	105	*	X00910	1870	23832920	23857712	24793	-	22	upstream	22	E2F2
chr1	23886254	23886403	150	*	X00916	3399	23884421	23886285	1865	-	0	overlapStart	0	ID3
chr1	23886764	23886868	105	*	X00917	3399	23884421	23886285	1865	-	478	upstream	478	ID3
chr1	24104766	24104840	75	*	X00925	57095	24104876	24114722	9847	+	35	upstream	35	PITHD1
chr1	24104766	24104840	75	*	X00925	100506963	24086872	24104787	17916	-	0	overlapStart	0	ELOA-AS1
chr1	24105187	24105321	135	*	X00926	100506963	24086872	24104787	17916	-	399	upstream	399	ELOA-AS1
chr1	24105831	24105950	120	*	X00927	100506963	24086872	24104787	17916	-	1043	upstream	1043	ELOA-AS1
chr1	24117796	24118065	270	*	X00928	11313	24117646	24122029	4384	+	0	inside	149	LYPLA2
chr1	24126996	24127340	345	*	X00933	2582	24122089	24127294	5206	-	0	overlapStart	0	GALE
chr1	24165067	24165201	135	*	X00936	3155	24128367	24165110	36744	-	0	overlapStart	0	HMGCL
chr1	24285739	24285948	210	*	X00939	55629	24286301	24289949	3649	+	352	upstream	352	PNRC2
chr1	24438717	24438791	75	*	X00942	127294	24382531	24438665	56135	-	51	upstream	51	MYOM3
chr1	24513630	24513809	180	*	X00946	163702	24480647	24513765	33119	-	0	overlapStart	0	IFNLR1
chr1	24514565	24514684	120	*	X00947	163702	24480647	24513765	33119	-	799	upstream	799	IFNLR1
chr1	24645553	24645775	223	*	X00949	57822	24645812	24690970	45159	+	36	upstream	36	GRHL3
chr1	24828721	24828840	120	*	X00952	11123	24828841	24863510	34670	+	0	upstream	0	RCAN3
chr1	24828721	24828840	120	*	X00952	100750325	24822823	24828850	6028	-	0	inside	9	RCAN3AS
chr1	24829208	24829289	82	*	X00953	100750325	24822823	24828850	6028	-	357	upstream	357	RCAN3AS
chr1	24829655	24829710	56	*	X00954	100750325	24822823	24828850	6028	-	804	upstream	804	RCAN3AS
chr1	24882519	24882589	71	*	X00955	400746	24882567	24935818	53252	+	0	overlapStart	0	NCMAP
chr1	24882774	24882953	180	*	X00956	400746	24882567	24935818	53252	+	0	inside	206	NCMAP
chr1	24968541	24968630	90	*	X00957	10250	24969594	24999772	30179	+	963	upstream	963	SRRM1
chr1	25071485	25071604	120	*	X00964	25932	25071760	25170815	99056	+	155	upstream	155	CLIC4
chr1	25559610	25559714	105	*	X00973	25949	25548767	25559013	10247	-	596	upstream	596	SYF2
chr1	25665118	25665222	105	*	X00977	57035	25568740	25664656	95917	-	461	upstream	461	RSRP1
chr1	25757332	25757459	128	*	X00978	55219	25757388	25826698	69311	+	0	overlapStart	0	MACO1
chr1	25757332	25757459	128	*	X00978	6006	25688740	25756683	67944	-	648	upstream	648	RHCE
chr1	25758083	25758202	120	*	X00979	6006	25688740	25756683	67944	-	1399	upstream	1399	RHCE
chr1	25869995	25870129	135	*	X00980	26119	25870076	25895377	25302	+	0	overlapStart	0	LDLRAP1
chr1	25943327	25943402	76	*	X00985	57134	25943959	26111258	167300	+	556	upstream	556	MAN1C1
chr1	26126511	26126642	132	*	X00988	57190	26126667	26144713	18047	+	24	upstream	24	SELENON
chr1	26144984	26145088	105	*	X00990	56181	26146397	26159433	13037	+	1308	upstream	1308	MTFR1L
chr1	26185429	26185623	195	*	X00993	79000	26160497	26185848	25352	-	0	inside	224	AUNIP
chr1	26185924	26186013	90	*	X00994	79000	26160497	26185848	25352	-	75	upstream	75	AUNIP
chr1	26233226	26233345	120	*	X00999	100500808	26232853	26232945	93	-	280	upstream	280	MIR3917
chr1	26233226	26233345	120	*	X00999	3925	26210677	26233368	22692	-	0	inside	22	STMN1
chr1	26324244	26324408	165	*	X01000	5051	26286258	26324648	38391	-	0	inside	239	PAFAH2
chr1	26373099	26373233	135	*	X01003	7780	26364514	26372604	8091	-	494	upstream	494	SLC30A2
chr1	26485437	26485556	120	*	X01007	79927	26485511	26489119	3609	+	0	overlapStart	0	FAM110D
chr1	26504056	26504190	135	*	X01012	10256	26503981	26516375	12395	+	0	inside	74	CNKSR1
chr1	26560560	26560799	240	*	X01016	64793	26560693	26605299	44607	+	0	overlapStart	0	CEP85
chr1	26798217	26798336	120	*	X01033	3151	26798902	26803133	4232	+	565	upstream	565	HMGN2
chr1	26798677	26798871	195	*	X01034	3151	26798902	26803133	4232	+	30	upstream	30	HMGN2
chr1	26855938	26856141	204	*	X01038	6195	26856249	26901520	45272	+	107	upstream	107	RPS6KA1
chr1	26856169	26856252	84	*	X01039	6195	26856249	26901520	45272	+	0	overlapStart	0	RPS6KA1
chr1	27022241	27022330	90	*	X01043	8289	27022522	27108601	86080	+	191	upstream	191	ARID1A
chr1	27022406	27022525	120	*	X01044	8289	27022522	27108601	86080	+	0	overlapStart	0	ARID1A
chr1	27153007	27153108	102	*	X01046	84243	27153201	27182211	29011	+	92	upstream	92	ZDHHC18
chr1	27153424	27153467	44	*	X01047	84243	27153201	27182211	29011	+	0	inside	222	ZDHHC18
chr1	27189497	27189601	105	*	X01051	2810	27189633	27190947	1315	+	31	upstream	31	SFN
chr1	27217301	27217405	105	*	X01055	54707	27205873	27216869	10997	-	431	upstream	431	GPN2
chr1	27320079	27320138	60	*	X01059	388610	27320195	27327377	7183	+	56	upstream	56	TRNP1
chr1	27320169	27320423	255	*	X01060	388610	27320195	27327377	7183	+	0	overlapStart	0	TRNP1
chr1	27339436	27339540	105	*	X01064	115572	27331511	27339333	7823	-	102	upstream	102	TENT5B
chr1	27481247	27481561	315	*	X01066	6548	27425300	27481621	56322	-	0	inside	59	SLC9A1
chr1	27560695	27560874	180	*	X01067	23038	27561007	27635124	74118	+	132	upstream	132	WDTC1
chr1	27560980	27561054	75	*	X01068	23038	27561007	27635124	74118	+	0	overlapStart	0	WDTC1
chr1	27561235	27561369	135	*	X01069	23038	27561007	27635124	74118	+	0	inside	227	WDTC1
chr1	27648557	27648691	135	*	X01075	84065	27648636	27662891	14256	+	0	overlapStart	0	TMEM222
chr1	27648557	27648691	135	*	X01075	644961	27650365	27653016	2652	+	1673	upstream	1673	ACTG1P20
chr1	27709718	27709837	120	*	X01085	388611	27705596	27709805	4210	-	0	overlapStart	0	CD164L2
chr1	27709943	27710107	165	*	X01086	388611	27705596	27709805	4210	-	137	upstream	137	CD164L2
chr1	27718485	27718694	210	*	X01087	2827	27719148	27722317	3170	+	453	upstream	453	GPR3
chr1	27816581	27816730	150	*	X01089	10163	27730734	27816678	85945	-	0	overlapStart	0	WASF2
chr1	27930043	27930312	270	*	X01116	27245	27860756	27930361	69606	-	0	inside	48	AHDC1
chr1	27930373	27930492	120	*	X01117	27245	27860756	27930361	69606	-	11	upstream	11	AHDC1
chr1	27930732	27930851	120	*	X01118	27245	27860756	27930361	69606	-	370	upstream	370	AHDC1
chr1	27930927	27931256	330	*	X01119	27245	27860756	27930361	69606	-	565	upstream	565	AHDC1
chr1	27961723	27961841	119	*	X01123	2268	27938801	27961727	22927	-	0	overlapStart	0	FGR
chr1	27961844	27961857	14	*	X01124	2268	27938801	27961727	22927	-	116	upstream	116	FGR
chr1	28098663	28098782	120	*	X01127	23673	28099694	28150963	51270	+	911	upstream	911	STX12
chr1	28198912	28198928	17	*	X01128	9473	28199055	28213193	14139	+	126	upstream	126	THEMIS2
chr1	28199021	28199091	71	*	X01129	9473	28199055	28213193	14139	+	0	overlapStart	0	THEMIS2
chr1	28285950	28286069	120	*	X01132	55113	28286504	28294604	8101	+	434	upstream	434	XKR8
chr1	28414851	28414970	120	*	X01133	2140	28296855	28415148	118294	-	0	inside	177	EYA3
chr1	28559181	28559315	135	*	X01135	22826	28526790	28559542	32753	-	0	inside	226	DNAJC8
chr1	28585343	28585462	120	*	X01138	83667	28585963	28609002	23040	+	500	upstream	500	SESN2
chr1	28585891	28586010	120	*	X01139	83667	28585963	28609002	23040	+	0	overlapStart	0	SESN2
chr1	28879506	28879625	120	*	X01142	54952	28879529	28905057	25529	+	0	overlapStart	0	TRNAU1AP
chr1	28907948	28908082	135	*	X01144	677838	28906276	28906405	130	-	1542	upstream	1542	SNORA61
chr1	28907948	28908082	135	*	X01144	677825	28906893	28907024	132	-	923	upstream	923	SNORA44
chr1	28907948	28908082	135	*	X01144	692073	28907432	28907565	134	-	382	upstream	382	SNORA16A
chr1	28918645	28918779	135	*	X01145	115273	28918712	28921088	2377	+	0	overlapStart	0	RAB42
chr1	28918960	28919094	135	*	X01146	115273	28918712	28921088	2377	+	0	inside	247	RAB42
chr1	28995337	28995410	74	*	X01147	10691	28995240	29042115	46876	+	0	inside	96	GMEB1
chr1	29062988	29063107	120	*	X01149	51441	29063133	29096287	33155	+	25	upstream	25	YTHDF2
chr1	29138472	29138621	150	*	X01153	4985	29138654	29190208	51555	+	32	upstream	32	OPRD1
chr1	29212959	29213063	105	*	X01155	2035	29213603	29446558	232956	+	539	upstream	539	EPB41
chr1	29213297	29213446	150	*	X01156	2035	29213603	29446558	232956	+	156	upstream	156	EPB41
chr1	29450261	29450656	396	*	X01162	399474	29445937	29450421	4485	-	0	overlapStart	0	TMEM200B
chr1	29451191	29451325	135	*	X01163	399474	29445937	29450421	4485	-	769	upstream	769	TMEM200B
chr1	29451632	29451901	270	*	X01164	399474	29445937	29450421	4485	-	1210	upstream	1210	TMEM200B
chr1	29562863	29562907	45	*	X01165	10076	29563028	29653325	90298	+	120	upstream	120	PTPRU
chr1	31190743	31191340	598	*	X01190	100129196	31191619	31199593	7975	+	278	upstream	278	MATN1-AS1
chr1	31191416	31191552	137	*	X01191	100129196	31191619	31199593	7975	+	66	upstream	66	MATN1-AS1
chr1	31381095	31381204	110	*	X01199	9672	31342313	31381480	39168	-	0	inside	275	SDC3
chr1	31381727	31381777	51	*	X01200	9672	31342313	31381480	39168	-	246	upstream	246	SDC3
chr1	31712817	31712921	105	*	X01206	79570	31652592	31712734	60143	-	82	upstream	82	NKAIN1
chr1	31769982	31770116	135	*	X01207	51538	31769842	31837780	67939	+	0	inside	139	ZCCHC17
chr1	31769982	31770116	135	*	X01207	9410	31732415	31769644	37230	-	337	upstream	337	SNRNP40
chr1	31846528	31846722	195	*	X01208	2170	31838100	31845923	7824	-	604	upstream	604	FABP3
chr1	32042277	32042396	120	*	X01213	64129	32042086	32053287	11202	+	0	inside	190	TINAGL1
chr1	32083144	32083263	120	*	X01217	3061	32083301	32098119	14819	+	37	upstream	37	HCRTR1
chr1	32169954	32170088	135	*	X01220	1307	32117848	32169768	51921	-	185	upstream	185	COL16A1
chr1	32171034	32171198	165	*	X01221	1307	32117848	32169768	51921	-	1265	upstream	1265	COL16A1
chr1	32224968	32225103	136	*	X01224	100423028	32224261	32224336	76	-	631	upstream	631	MIR4254
chr1	32226159	32226293	135	*	X01225	100423028	32224261	32224336	76	-	1822	upstream	1822	MIR4254
chr1	32228679	32229593	915	*	X01228	576	32192718	32229648	36931	-	0	inside	54	ADGRB2
chr1	32229624	32229656	33	*	X01229	576	32192718	32229648	36931	-	0	overlapStart	0	ADGRB2
chr1	32230024	32230173	150	*	X01230	576	32192718	32229648	36931	-	375	upstream	375	ADGRB2
chr1	32404415	32404534	120	*	X01235	8073	32372022	32403988	31967	-	426	upstream	426	PTP4A2
chr1	32478845	32479159	315	*	X01236	10657	32479295	32526460	47166	+	135	upstream	135	KHDRBS1
chr1	32538790	32539209	420	*	X01237	55116	32538503	32568467	29965	+	0	inside	286	TMEM39B
chr1	32645545	32645649	105	*	X01239	200081	32645345	32663886	18542	+	0	inside	199	TXLNA
chr1	32665889	32666008	120	*	X01240	79140	32666202	32670991	4790	+	193	upstream	193	CCDC28B
chr1	32666474	32666668	195	*	X01241	79140	32666202	32670991	4790	+	0	inside	271	CCDC28B
chr1	32672740	32672741	2	*	X01243	149069	32674695	32681797	7103	+	1953	upstream	1953	DCDC2B
chr1	32686589	32686693	105	*	X01244	8668	32687185	32697205	10021	+	491	upstream	491	EIF3I
chr1	32687579	32687698	120	*	X01245	56063	32680078	32687926	7849	-	0	inside	227	TMEM234
chr1	32687857	32687961	105	*	X01246	56063	32680078	32687926	7849	-	0	overlapStart	0	TMEM234
chr1	32688247	32688351	105	*	X01247	56063	32680078	32687926	7849	-	320	upstream	320	TMEM234
chr1	32706884	32707018	135	*	X01249	339483	32697261	32707311	10051	-	0	inside	292	MTMR9LP
chr1	32715599	32715733	135	*	X01250	3932	32716840	32751766	34927	+	1106	upstream	1106	LCK
chr1	32757650	32757739	90	*	X01256	3065	32757708	32799224	41517	+	0	overlapStart	0	HDAC1
chr1	32757980	32758228	249	*	X01257	3065	32757708	32799224	41517	+	0	inside	271	HDAC1
chr1	32801690	32801839	150	*	X01262	65108	32799430	32801840	2411	-	0	inside	0	MARCKSL1
chr1	32801909	32802013	105	*	X01263	65108	32799430	32801840	2411	-	68	upstream	68	MARCKSL1
chr1	32802035	32802139	105	*	X01264	65108	32799430	32801840	2411	-	194	upstream	194	MARCKSL1
chr1	32802734	32802838	105	*	X01265	65108	32799430	32801840	2411	-	893	upstream	893	MARCKSL1
chr1	32827280	32827444	165	*	X01268	81629	32827862	32829924	2063	+	417	upstream	417	TSSK3
chr1	32859704	32859958	255	*	X01270	55108	32830705	32860062	29358	-	0	inside	103	BSDC1
chr1	32860004	32860138	135	*	X01271	55108	32830705	32860062	29358	-	0	overlapStart	0	BSDC1
chr1	33116803	33116892	90	*	X01277	5928	33116749	33151812	35064	+	0	inside	53	RBBP4
chr1	33116803	33116892	90	*	X01277	339487	33065773	33116185	50413	-	617	upstream	617	ZBTB8OS
chr1	33168449	33168568	120	*	X01279	81493	33145507	33168361	22855	-	87	upstream	87	SYNC
chr1	33168644	33168748	105	*	X01280	81493	33145507	33168361	22855	-	282	upstream	282	SYNC
chr1	33168824	33168973	150	*	X01281	81493	33145507	33168361	22855	-	462	upstream	462	SYNC
chr1	33207274	33207338	65	*	X01283	57648	33207512	33240571	33060	+	173	upstream	173	KIAA1522
chr1	33283189	33283428	240	*	X01293	64766	33283043	33324480	41438	+	0	inside	145	S100PBP
chr1	33283189	33283428	240	*	X01293	8565	33240840	33283633	42794	-	0	inside	204	YARS1
chr1	33283759	33283893	135	*	X01294	8565	33240840	33283633	42794	-	125	upstream	125	YARS1
chr1	33337831	33337965	135	*	X01297	252995	33327869	33338082	10214	-	0	inside	116	FNDC5
chr1	33351379	33351648	270	*	X01298	3208	33352098	33360247	8150	+	449	upstream	449	HPCA
chr1	33351709	33351768	60	*	X01299	3208	33352098	33360247	8150	+	329	upstream	329	HPCA
chr1	33351904	33352023	120	*	X01300	3208	33352098	33360247	8150	+	74	upstream	74	HPCA
chr1	33352129	33352248	120	*	X01301	3208	33352098	33360247	8150	+	0	inside	30	HPCA
chr1	33366779	33366962	184	*	X01308	113452	33360196	33366953	6758	-	0	overlapStart	0	TMEM54
chr1	33367134	33367153	20	*	X01309	113452	33360196	33366953	6758	-	180	upstream	180	TMEM54
chr1	33367649	33367671	23	*	X01310	113452	33360196	33366953	6758	-	695	upstream	695	TMEM54
chr1	33367731	33367738	8	*	X01311	113452	33360196	33366953	6758	-	777	upstream	777	TMEM54
chr1	33546697	33546846	150	*	X01312	113451	33546714	33586131	39418	+	0	overlapStart	0	AZIN2
chr1	33647302	33647571	270	*	X01318	55223	33611003	33647671	36669	-	0	inside	99	TRIM62
chr1	33648382	33648546	165	*	X01319	55223	33611003	33647671	36669	-	710	upstream	710	TRIM62
chr1	33721155	33721274	120	*	X01320	149076	33722174	33766320	44147	+	899	upstream	899	ZNF362
chr1	33721755	33721814	60	*	X01321	149076	33722174	33766320	44147	+	359	upstream	359	ZNF362
chr1	33896880	33896936	57	*	X01334	1912	33789224	33896615	107392	-	264	upstream	264	PHC2
chr1	33938367	33938606	240	*	X01335	7579	33938232	33961995	23764	+	0	inside	134	ZSCAN20
chr1	34630989	34631123	135	*	X01344	84970	34632624	34684731	52108	+	1500	upstream	1500	C1orf94
chr1	34631499	34631708	210	*	X01345	84970	34632624	34684731	52108	+	915	upstream	915	C1orf94
chr1	34631499	34631708	210	*	X01345	114784	33979609	34631443	651835	-	55	upstream	55	CSMD2
chr1	34631747	34631851	105	*	X01346	84970	34632624	34684731	52108	+	772	upstream	772	C1orf94
chr1	34631747	34631851	105	*	X01346	114784	33979609	34631443	651835	-	303	upstream	303	CSMD2
chr1	34632294	34632596	303	*	X01347	84970	34632624	34684731	52108	+	27	upstream	27	C1orf94
chr1	34632294	34632596	303	*	X01347	114784	33979609	34631443	651835	-	850	upstream	850	CSMD2
chr1	35246671	35246880	210	*	X01352	2707	35246790	35251967	5178	+	0	overlapStart	0	GJB3
chr1	35258131	35258265	135	*	X01354	2701	35258171	35261348	3178	+	0	overlapStart	0	GJA4
chr1	35258430	35258579	150	*	X01355	2701	35258171	35261348	3178	+	0	inside	258	GJA4
chr1	35450860	35450964	105	*	X01367	100506144	35447127	35450948	3822	-	0	overlapStart	0	TMEM35B
chr1	35450860	35450964	105	*	X01367	653160	35441300	35450948	9649	-	0	overlapStart	0	GPR199P
chr1	35497244	35497378	135	*	X01368	9204	35449368	35497569	48202	-	0	inside	190	ZMYM6
chr1	35734854	35735153	300	*	X01372	9202	35734568	35887545	152978	+	0	inside	285	ZMYM4
chr1	36038671	36038805	135	*	X01374	339488	36038971	36060927	21957	+	165	upstream	165	TFAP2E
chr1	36184750	36184869	120	*	X01384	127703	36179477	36184790	5314	-	0	overlapStart	0	C1orf216
chr1	36235495	36235614	120	*	X01386	63967	36197713	36235551	37839	-	0	overlapStart	0	CLSPN
chr1	36273342	36273461	120	*	X01387	192670	36273828	36323490	49663	+	366	upstream	366	AGO4
chr1	36395242	36395361	120	*	X01391	192669	36396319	36522063	125745	+	957	upstream	957	AGO3
chr1	36396292	36396381	90	*	X01392	192669	36396319	36522063	125745	+	0	overlapStart	0	AGO3
chr1	36549928	36550047	120	*	X01394	27285	36549676	36553876	4201	+	0	inside	251	TEKT2
chr1	36553859	36553905	47	*	X01396	54936	36554453	36559533	5081	+	547	upstream	547	ADPRS
chr1	36554161	36554306	146	*	X01397	54936	36554453	36559533	5081	+	146	upstream	146	ADPRS
chr1	36620717	36620857	141	*	X01406	55700	36621803	36646441	24639	+	945	upstream	945	MAP7D1
chr1	36621038	36621157	120	*	X01407	55700	36621803	36646441	24639	+	645	upstream	645	MAP7D1
chr1	36621638	36621727	90	*	X01408	55700	36621803	36646441	24639	+	75	upstream	75	MAP7D1
chr1	36621638	36621727	90	*	X01408	27095	36602170	36621654	19485	-	0	overlapStart	0	TRAPPC3
chr1	36622157	36622411	255	*	X01409	27095	36602170	36621654	19485	-	502	upstream	502	TRAPPC3
chr1	36623337	36623501	165	*	X01410	27095	36602170	36621654	19485	-	1682	upstream	1682	TRAPPC3
chr1	36690179	36690313	135	*	X01417	9967	36690017	36770957	80941	+	0	inside	161	THRAP3
chr1	36789854	36789973	120	*	X01427	55194	36787632	36789755	2124	-	98	upstream	98	EVA1B
chr1	36851197	36851316	120	*	X01429	83931	36805225	36851485	46261	-	0	inside	168	STK40
chr1	36851467	36851586	120	*	X01430	83931	36805225	36851485	46261	-	0	overlapStart	0	STK40
chr1	36851707	36851826	120	*	X01431	83931	36805225	36851485	46261	-	221	upstream	221	STK40
chr1	36930183	36930302	120	*	X01435	64960	36921362	36930040	8679	-	142	upstream	142	MRPS15
chr1	37500071	37500190	120	*	X01440	2899	37261128	37499844	238717	-	226	upstream	226	GRIK3
chr1	37500281	37500400	120	*	X01441	2899	37261128	37499844	238717	-	436	upstream	436	GRIK3
chr1	37940294	37940428	135	*	X01453	80149	37940119	37949978	9860	+	0	inside	174	ZC3H12A
chr1	37940294	37940428	135	*	X01453	728431	37920480	37940044	19565	-	249	upstream	249	LINC01137
chr1	38100523	38100627	105	*	X01458	284654	38076951	38100595	23645	-	0	overlapStart	0	RSPO1
chr1	38157528	38157617	90	*	X01460	55143	38158073	38175391	17319	+	455	upstream	455	CDCA8
chr1	38157528	38157617	90	*	X01460	54955	38147242	38157888	10647	-	0	inside	270	C1orf109
chr1	38157949	38158068	120	*	X01461	55143	38158073	38175391	17319	+	4	upstream	4	CDCA8
chr1	38157949	38158068	120	*	X01461	54955	38147242	38157888	10647	-	60	upstream	60	C1orf109
chr1	38158458	38158547	90	*	X01462	54955	38147242	38157888	10647	-	569	upstream	569	C1orf109
chr1	38158864	38158998	135	*	X01463	54955	38147242	38157888	10647	-	975	upstream	975	C1orf109
chr1	38231237	38231356	120	*	X01469	284656	38179553	38230824	51272	-	412	upstream	412	EPHA10
chr1	38231567	38231656	90	*	X01470	284656	38179553	38230824	51272	-	742	upstream	742	EPHA10
chr1	38259303	38259481	179	*	X01471	149175	38259774	38267278	7505	+	292	upstream	292	MANEAL
chr1	38274009	38274218	210	*	X01474	79693	38268614	38273865	5252	-	143	upstream	143	YRDC
chr1	38274249	38274308	60	*	X01475	79693	38268614	38273865	5252	-	383	upstream	383	YRDC
chr1	38274414	38274518	105	*	X01476	79693	38268614	38273865	5252	-	548	upstream	548	YRDC
chr1	38325043	38325147	105	*	X01477	4520	38275239	38325292	50054	-	0	inside	144	MTF1
chr1	38412436	38412630	195	*	X01482	3633	38326369	38412729	86361	-	0	inside	98	INPP5B
chr1	38471361	38471450	90	*	X01487	2275	38462442	38471187	8746	-	173	upstream	173	FHL3
chr1	38471889	38471993	105	*	X01488	2275	38462442	38471187	8746	-	701	upstream	701	FHL3
chr1	38512585	38512602	18	*	X01494	5453	38509523	38512450	2928	-	134	upstream	134	POU3F1
chr1	39456329	39456448	120	*	X01517	79647	39456916	39471737	14822	+	467	upstream	467	AKIRIN1
chr1	39456704	39456838	135	*	X01518	79647	39456916	39471737	14822	+	77	upstream	77	AKIRIN1
chr1	39546557	39546966	410	*	X01522	23499	39547089	39952810	405722	+	122	upstream	122	MACF1
chr1	39547018	39547156	139	*	X01523	23499	39547089	39952810	405722	+	0	overlapStart	0	MACF1
chr1	39874278	39874427	150	*	X01530	643314	39875176	39882154	6979	+	748	upstream	748	KIAA0754
chr1	40025142	40025306	165	*	X01533	728448	39987952	40025370	37419	-	0	inside	63	PPIEL
chr1	40042201	40042275	75	*	X01535	8761	40026485	40042521	16037	-	0	inside	245	PABPC4
chr1	40042670	40042751	82	*	X01536	8761	40026485	40042521	16037	-	148	upstream	148	PABPC4
chr1	40105083	40105202	120	*	X01540	26508	40089103	40105348	16246	-	0	inside	145	HEYL
chr1	40105293	40105397	105	*	X01541	26508	40089103	40105348	16246	-	0	overlapStart	0	HEYL
chr1	40156883	40156987	105	*	X01544	51440	40144645	40157089	12445	-	0	inside	101	HPCAL4
chr1	40157442	40157561	120	*	X01545	51440	40144645	40157089	12445	-	352	upstream	352	HPCAL4
chr1	40157682	40157921	240	*	X01546	51440	40144645	40157089	12445	-	592	upstream	592	HPCAL4
chr1	40158278	40158412	135	*	X01547	51440	40144645	40157089	12445	-	1188	upstream	1188	HPCAL4
